factor_id,market,family,availability_tier,v9_default_pool,formula_v8,formula_v9,v9_formula_changed,v9_keyword_migration,v9_pandas_runtime,v9_pandas_finite_ratio,v9_pandas_tail_finite_ratio,v9_pandas_tail_unique,v9_all_nodes_polars_static,v9_sql_compile_pass,v9_three_backend_static_path,v9_nonproduction_contract_operators,v9_pit_not_true_operators
pv_v7_native_a_00906,A,distribution_tail,core,core,"zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,400,False,True,False,,
pv_v7_native_a_00907,A,distribution_tail,core,core,"cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))","cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3))",False,,pass,0.9975609756097561,1.0,400,False,True,False,,
pv_v7_native_a_00912,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1)",False,,pass,1.0,1.0,324,True,True,True,,
pv_v7_native_a_00913,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00914,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00915,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.1))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00916,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9)",False,,pass,1.0,1.0,322,True,True,True,,
pv_v7_native_a_00917,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00918,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00919,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 0.9))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00940,A,distribution_tail,core,core,"ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2)","ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2)",False,,pass,0.998780487804878,1.0,322,False,False,False,,
pv_v7_native_a_00941,A,distribution_tail,core,core,"rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2))","rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2))",False,,pass,0.998780487804878,1.0,20,False,False,False,,
pv_v7_native_a_00942,A,distribution_tail,core,core,"zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2))","zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 3, 2))",False,,pass,0.998780487804878,1.0,400,False,False,False,,
pv_v7_native_a_00952,A,distribution_tail,core,core,"ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)","ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00953,A,distribution_tail,core,core,"rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v7_native_a_00954,A,distribution_tail,core,core,"zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00955,A,distribution_tail,core,core,"cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_00956,A,distribution_tail,core,core,"ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)","ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_00957,A,distribution_tail,core,core,"rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9963414634146341,1.0,20,False,False,False,,
pv_v7_native_a_00958,A,distribution_tail,core,core,"zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_00959,A,distribution_tail,core,core,"cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_00960,A,distribution_tail,core,core,"ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)","ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5)",False,,pass,0.9951219512195122,1.0,302,False,True,False,,
pv_v7_native_a_00961,A,distribution_tail,core,core,"rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9951219512195122,1.0,20,False,True,False,,
pv_v7_native_a_00962,A,distribution_tail,core,core,"zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9951219512195122,1.0,400,False,True,False,,
pv_v7_native_a_00963,A,distribution_tail,core,core,"cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))","cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5))",False,,pass,0.9951219512195122,1.0,400,False,True,False,,
pv_v7_native_a_00968,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1)",False,,pass,1.0,1.0,252,True,True,True,,
pv_v7_native_a_00969,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00970,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00971,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.1))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00972,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9)",False,,pass,1.0,1.0,241,True,True,True,,
pv_v7_native_a_00973,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_00974,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00975,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 0.9))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_00996,A,distribution_tail,core,core,"ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2)","ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2)",False,,pass,0.998780487804878,1.0,241,False,False,False,,
pv_v7_native_a_00997,A,distribution_tail,core,core,"rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2))","rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2))",False,,pass,0.998780487804878,1.0,20,False,False,False,,
pv_v7_native_a_00998,A,distribution_tail,core,core,"zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2))","zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 5, 2))",False,,pass,0.998780487804878,1.0,400,False,False,False,,
pv_v7_native_a_01008,A,distribution_tail,core,core,"ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)","ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01009,A,distribution_tail,core,core,"rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v7_native_a_01010,A,distribution_tail,core,core,"zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01011,A,distribution_tail,core,core,"cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01012,A,distribution_tail,core,core,"ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)","ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01013,A,distribution_tail,core,core,"rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9963414634146341,1.0,20,False,False,False,,
pv_v7_native_a_01014,A,distribution_tail,core,core,"zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01015,A,distribution_tail,core,core,"cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01016,A,distribution_tail,core,core,"ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)","ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10)",False,,pass,0.9890243902439024,1.0,313,False,True,False,,
pv_v7_native_a_01017,A,distribution_tail,core,core,"rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9890243902439024,1.0,20,False,True,False,,
pv_v7_native_a_01018,A,distribution_tail,core,core,"zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9890243902439024,1.0,400,False,True,False,,
pv_v7_native_a_01019,A,distribution_tail,core,core,"cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))","cs_mad_zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10))",False,,pass,0.9890243902439024,1.0,400,False,True,False,,
pv_v7_native_a_01024,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1)",False,,pass,1.0,1.0,151,True,True,True,,
pv_v7_native_a_01025,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_01026,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))",False,,pass,1.0,1.0,380,True,True,True,,
pv_v7_native_a_01027,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.1))",False,,pass,1.0,1.0,380,True,True,True,,
pv_v7_native_a_01028,A,distribution_tail,core,core,"ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9)","ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9)",False,,pass,1.0,1.0,152,True,True,True,,
pv_v7_native_a_01029,A,distribution_tail,core,core,"rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))","rank(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))",False,,pass,1.0,1.0,20,True,True,True,,
pv_v7_native_a_01030,A,distribution_tail,core,core,"zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))","zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))",False,,pass,1.0,1.0,400,True,True,True,,
pv_v7_native_a_01031,A,distribution_tail,core,core,"cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))","cs_mad_zscore(ts_quantile(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 0.9))",False,,pass,1.0,1.0,364,True,True,True,,
pv_v7_native_a_01052,A,distribution_tail,core,core,"ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2)","ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2)",False,,pass,0.998780487804878,1.0,152,False,False,False,,
pv_v7_native_a_01053,A,distribution_tail,core,core,"rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2))","rank(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2))",False,,pass,0.998780487804878,1.0,20,False,False,False,,
pv_v7_native_a_01054,A,distribution_tail,core,core,"zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2))","zscore(ts_topk_sum(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 10, 2))",False,,pass,0.998780487804878,1.0,400,False,False,False,,
pv_v7_native_a_01064,A,distribution_tail,core,core,"ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)","ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01065,A,distribution_tail,core,core,"rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","rank(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9975609756097561,1.0,20,True,True,True,,
pv_v7_native_a_01066,A,distribution_tail,core,core,"zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01067,A,distribution_tail,core,core,"cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","cs_mad_zscore(ts_skew(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9975609756097561,1.0,400,True,True,True,,
pv_v7_native_a_01068,A,distribution_tail,core,core,"ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)","ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01069,A,distribution_tail,core,core,"rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","rank(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9963414634146341,1.0,20,False,False,False,,
pv_v7_native_a_01070,A,distribution_tail,core,core,"zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01071,A,distribution_tail,core,core,"cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","cs_mad_zscore(ts_kurt(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9963414634146341,1.0,400,False,False,False,,
pv_v7_native_a_01072,A,distribution_tail,core,core,"ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)","ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20)",False,,pass,0.9768292682926829,1.0,281,False,True,False,,
pv_v7_native_a_01073,A,distribution_tail,core,core,"rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","rank(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9768292682926829,1.0,20,False,True,False,,
pv_v7_native_a_01074,A,distribution_tail,core,core,"zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))","zscore(ts_mad(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 20))",False,,pass,0.9768292682926829,1.0,400,False,True,False,,
