canonical,semantic_version,surface,role,status,source_module,backends,parameter_domain_status,semantic_golden_status,pit_status,source_pit_status,backend_parity_status,batch_parity_status,chunk_status,incremental_status,checkpoint_status,optimizer_diff_status,numeric_stress_status,shape_status,null_inf_status,determinism_status,current_sha,evidence_hash,final_production_ready,reason
ts_state_integral,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,bccf7850edfc68c4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_state_residual_life,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2337b588c5fea851,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_std,,daily,daily,PASS,,"pandas_numpy,polars,sql",PASS,PASS,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PASS,PASS,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,761c6066bd7ae06b,True,
ts_std_if,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ea804cd31a1ff3b2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_stratified_mean_spread,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e350ef81efe6a9f2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_structural_level_density,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,9c3ffbaa82416924,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_structural_level_strength,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a3bcb81b06e20441,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_sum,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PASS,PASS,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PASS,PASS,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,e8fddf441bef184d,False,u;n;d;e;c;l;a;r;e;d; ;e;d;g;e; ;c;o;n;t;r;a;c;t
ts_sum_decay,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,555c5aafa4a88ab1,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_sum_if,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f0c2220c396c06d2,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_support_break,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,20a0e3046d379f50,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_support_fit_r2,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,25dd6b39a2b34047,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_support_level,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ffad7e022973b27c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_support_log_slope,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,8cd0457eff22c097,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_support_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c2b11c5628bba242,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_swing_amplitude,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,a3fce27464e6839d,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_swing_amplitude_atr,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d74cadf5d0be31ff,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_swing_amplitude_pct,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,7d6a82260b689892,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_swing_duration,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,643cb65b2b30e8ae,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_swing_velocity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,59b4051e15a62036,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_tail_imbalance,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c44349a897ec6ff8,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_tail_mean,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,33af376bdf6faeac,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_tail_ratio,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b6130c146de372fe,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_threshold_cycle_asymmetry,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,46e60004a517ef16,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_threshold_cycle_period,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d592ab0f9e1973fd,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_time_since_change,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,30d18cc9b3cf06c4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_time_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,dfada0c83d70c19b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_time_under_water,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,10654955fdb91aad,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_topk_mean,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d0f1ac1c51a42ec9,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_topk_std,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f9d364d1b50c2f3d,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_topk_sum,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f4678fd82c8d91c3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transfer_entropy,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1b53fe6abb7bd9d3,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transfer_entropy_peak_excess,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cd62fa912af0d7ca,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transfer_entropy_peak_lag,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f640a173cd918c93,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transfer_entropy_peak_strength,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,88f9ba39f635cfde,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transition_count,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,12da88d662770b8d,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_transition_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ec6860a5b600cb2e,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_trend_break_score,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,92a68d3568dab803,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_trend_tstat,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ca4c1ee171f43f4c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_trimmed_mean,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6b60c889efcc4fcb,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_true_streak,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,0ba9b109acc3f9c4,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turning_intensity,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,de69ac05745b5f0a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turning_point_ratio,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,23327855718f5520,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turning_rate,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3d39cbfd3fef9caf,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_age_dispersion,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,df1abd055857cffd,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_dispersion,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f85920335fc2715b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_entropy,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,da4059e709695ce8,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_entropy_vol_scaled,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ad6f00a29e039b48,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_mode_distance,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2f248bf5b5f4035c,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_quantile_distance,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,0708217246c5ea1f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_cost_skew,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,b60494a53958c7e1,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_holding_age,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1dee827e838e621e,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_near_cost_mass,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,3079167e9690a5cf,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_old_mass,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,06d59d8184397774,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_profit_share,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,101fc4e77febf714,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_turnover_reference_price,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,64b5203591d0bdec,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_two_state_regime_probability,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,43b6d455c3a142f7,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_upper_partial_moment,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,24460e5f8fd65238,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_upper_tail_coexceedance_probability,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,27b0694ded6922d6,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_upside_deviation,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f4846b0ac30aa76f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_valid_count,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,56e8894481dd0f12,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_value_at_argextreme,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,ca88d67c817d4583,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_var,,daily,daily,PASS,,"pandas_numpy,polars,sql",PASS,PASS,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PASS,PASS,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f9b45670756693d5,True,
ts_variance_ratio_proxy,,extended,extended,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,c06d7a95ef6522df,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_variance_ratio_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,6cbbf72cee15e60a,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_variogram_slope,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,5977047b98951465,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_path_curvature,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,2c903972395432c5,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_path_efficiency,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,22af3985fe6cdb84,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_self_intersection_rate,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,65881fa7c8c6edec,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_state_local_density,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1a3d7f3754c6a62b,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_state_mahalanobis,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,d1530f5dfe937d65,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vector_turning_coherence,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,cf308e0dd923f9a0,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vol_acceleration,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,1ac9aa2c3e736182,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vol_clustering,,daily,daily,FAIL,,"pandas_numpy,polars",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,90f7571a58a08d3f,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
ts_vol_of_vol,,daily,daily,FAIL,,"pandas_numpy,polars,sql",PENDING,PENDING,PASS,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PASS,PENDING,PASS,d34cc9f50df92a10ca5c84a6d64d4682d2cd9f23,f0924b3016ecb097,False,n;o; ;t;y;p;e;d; ;s;i;g;n;a;t;u;r;e
